Pulse_time,I_e,Tau_Syn_Ex,Result
580,9,82.25,-0.6767821871072006
580,9,86.0,0.0
580,9,89.75,-0.6764568429377719
580,9,93.5,0.0
580,9,97.25,-0.8041008227765444
590,0,71.0,0.0
590,0,74.75,0.0
590,0,78.5,0.0
590,0,82.25,0.0
590,0,86.0,0.0
590,0,89.75,0.0
590,0,93.5,0.0
590,0,97.25,0.0
590,1,71.0,0.0
590,1,74.75,0.0
590,1,78.5,0.0
590,1,82.25,0.0
590,1,86.0,0.0
590,1,89.75,0.0
590,1,93.5,0.0
590,1,97.25,0.0
590,2,71.0,0.0
590,2,74.75,0.0
590,2,78.5,0.0
590,2,82.25,0.0
590,2,86.0,0.0
590,2,89.75,0.0
590,2,93.5,0.0
590,2,97.25,0.0
590,3,71.0,0.0
590,3,74.75,-0.6352287926073036
590,3,78.5,0.0
590,3,82.25,-0.6573777980813157
590,3,86.0,0.0
590,3,89.75,-0.6581975618092742
590,3,93.5,0.0
590,3,97.25,-0.7977891614990563
590,4,71.0,0.0
590,4,74.75,-0.6414342629482072
590,4,78.5,0.0
590,4,82.25,-0.666802413831402
590,4,86.0,0.0
590,4,89.75,-0.6676268557500554
590,4,93.5,0.0
590,4,97.25,-0.8007505064257961
590,5,71.0,0.0
590,5,74.75,-0.6445216841772652
590,5,78.5,0.0
590,5,82.25,-0.6717005909389363
590,5,86.0,0.0
590,5,89.75,-0.6720833636959849
590,5,93.5,0.0
590,5,97.25,-0.8023910680762769
590,6,71.0,0.0
590,6,74.75,-0.6467263306641545
590,6,78.5,0.0
590,6,82.25,-0.6751488900920412
590,6,86.0,0.0
590,6,89.75,-0.6751840623646601
590,6,93.5,0.0
590,6,97.25,-0.8036135113904164
590,7,71.0,0.0
590,7,74.75,-0.6482588814632431
590,7,78.5,0.0
590,7,82.25,-0.677927283137704
590,7,86.0,0.0
590,7,89.75,-0.6777196877461863
590,7,93.5,0.0
590,7,97.25,-0.8048272721358403
590,8,71.0,0.0
590,8,74.75,-0.6494644595910418
590,8,78.5,0.0
590,8,82.25,-0.6804658098416531
590,8,86.0,0.0
590,8,89.75,-0.6797153024911032
590,8,93.5,0.0
590,8,97.25,-0.8059069000097047
590,9,71.0,0.0
590,9,74.75,-0.6508515343135354
590,9,78.5,0.0
590,9,82.25,-0.6826516220028209
590,9,86.0,0.0
590,9,89.75,-0.6814497575478711
590,9,93.5,0.0
590,9,97.25,-0.8068628082147685
600,0,71.0,0.0
600,0,74.75,0.0
600,0,78.5,0.0
600,0,82.25,0.0
600,0,86.0,0.0
600,0,89.75,0.0
